state,session.year_start,bill_number,description,status,url,Type, , , , , , , , , , , , , , , , , , 
OK,2018,SB1350,Capitol buildings; providing for display of the national motto in the capitol building. Effective date.,Intro,https://legiscan.com/OK/bill/SB1350/2018,National Motto Display Act,,,,,,,,,,,,,,,,,,
OK,2018,SB1378,Public buildings and public works; creating the Constitutional Heritage and Legacy Display Act. Effective date.,Intro,https://legiscan.com/OK/bill/SB1378/2018,National Motto Display Act,,,,,,,,,,,,,,,,,,
OK,2018,SB1406,Capitol buildings; providing for display of the national motto in the State Capitol. Effective date.,Intro,https://legiscan.com/OK/bill/SB1406/2018,National Motto Display Act,,,,,,,,,,,,,,,,,,
OK,2019,SB262,Capitol buildings; providing for display of national motto in visitor center of the State Capitol Building. Effective date.,Intro,https://legiscan.com/OK/bill/SB262/2019,National Motto Display Act,,,,,,,,,,,,,,,,,,
OK,2014,SB1846,Oklahoma Religious Freedom Act; modifying provisions. Effective date.,Intro,https://legiscan.com/OK/bill/SB1846/2014,Religious Freedom Restoration Act,,,,,,,,,,,,,,,,,,
OK,2015,HB1371,Oklahoma Religious Freedom Act; prohibiting state or subdivision from making certain claim under certain action; effective date.,Intro,https://legiscan.com/OK/bill/HB1371/2015,Religious Freedom Restoration Act,,,,,,,,,,,,,,,,,,
OK,2015,SB723,Oklahoma Religious Freedom Act; authorizing certain actions and relief. Effective date.,Intro,https://legiscan.com/OK/bill/SB723/2015,Religious Freedom Restoration Act,,,,,,,,,,,,,,,,,,
OK,2016,SB440,Creating Oklahoma Religious Freedom Restoration Act of 2015; repealing the Oklahoma Religious Freedom Act.,Intro,https://legiscan.com/OK/bill/SB440/2016,Religious Freedom Restoration Act,,,,,,,,,,,,,,,,,,
OK,2016,SB898,Oklahoma Religious Freedom Act; authorizing certain actions and relief. Effective date.,Intro,https://legiscan.com/OK/bill/SB898/2016,Religious Freedom Restoration Act,,,,,,,,,,,,,,,,,,
OK,2017,SB197,Individual's right of conscience; creating the Oklahoma Right of Conscience Act; stating protected actions. Effective date.,Intro,https://legiscan.com/OK/bill/SB197/2017,Religious Freedom Restoration Act,,,,,,,,,,,,,,,,,,
OK,2018,SB530,Oklahoma Religious Freedom Act; authorizing certain action and relief. Effective date.,Intro,https://legiscan.com/OK/bill/SB530/2018,Religious Freedom Restoration Act,,,,,,,,,,,,,,,,,,
OK,2018,SB1140,Children; prohibiting requirement for private agencies to participate in certain placements; prohibiting certain actions based on religious or moral convictions. Effective date.,Passed,https://legiscan.com/OK/bill/SB1140/2018,Adoption Bill,,,,,,,,,,,,,,,,,,
OK,2015,HB1007,Marriage; prohibiting requirement of religious official to solemnize a marriage that violates their conscience or religious beliefs; effective date.,Passed,https://legiscan.com/OK/bill/HB1007/2015,Marriage,,,,,,,,,,,,,,,,,,
OK,2016,HB1007,Marriage; prohibiting requirement of religious official to solemnize a marriage that violates their conscience or religious beliefs; effective date.,Passed,https://legiscan.com/OK/bill/HB1007/2016,Marriage,,,,,,,,,,,,,,,,,,
OK,2016,SR58,A Resolution commemorating the 60th anniversary of the national motto; encouraging and supporting its public display.,Passed,https://legiscan.com/OK/bill/SR58/2016,National Motto Display Act,,,,,,,,,,,,,,,,,,
OK,2012,HCR1023,Religious freedom; encouraging celebration of Religious Freedom Day; distribution.,Passed,https://legiscan.com/OK/bill/HCR1023/2012,Religious Freedom Day,,,,,,,,,,,,,,,,,,
OR,2011,HB3609,Relating to the free exercise of religion.,Dead,https://legiscan.com/OR/bill/HB3609/2011,Free Exercise of Religion,,,,,,,,,,,,,,,,,,
PA,2013,HB1728,"An Act providing for the display of the national motto ""In God We Trust"" in classrooms and other areas in public school buildings.",Dead,https://legiscan.com/PA/bill/HB1728/2013,National Motto Display Act,,,,,,,,,,,,,,,,,,
PA,2015,HB1640,"An Act providing for the display of the national motto ""In God We Trust"" and the Bill of Rights in classrooms and other areas in public school buildings.",Dead,https://legiscan.com/PA/bill/HB1640/2015,National Motto Display Act,,,,,,,,,,,,,,,,,,
PA,2009,HB820,"An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, in terms and courses of study, providing for use of historical writings, documents and records with religious references in public schools.",Intro,https://legiscan.com/PA/bill/HB820/2009,Bible Literacy Act,,,,,,,,,,,,,,,,,,
PA,2011,HB1581,"An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, further providing for prohibited religious garb, insignia, etc. and penalty.",Intro,https://legiscan.com/PA/bill/HB1581/2011,Bible Literacy Act,,,,,,,,,,,,,,,,,,
PA,2011,HB2504,"An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, in pupils and attendance, providing for the regulation of religious child-care facilities and religious child development facilities; and imposing penalties.",Intro,https://legiscan.com/PA/bill/HB2504/2011,Bible Literacy Act,,,,,,,,,,,,,,,,,,
PA,2011,HB2634,"An Act providing for the use of certain historical writings, documents and records in public schools and during public school events; and prohibiting censorship based on religious or other references in certain historical writings, documents and records.",Intro,https://legiscan.com/PA/bill/HB2634/2011,Bible Literacy Act,,,,,,,,,,,,,,,,,,
PA,2013,HB1588,"An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, in preliminary provisions, providing for religious educational facilities.",Intro,https://legiscan.com/PA/bill/HB1588/2013,Bible Literacy Act,,,,,,,,,,,,,,,,,,
PA,2019,SB373,"An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, in professional employees, repealing provisions relating to religious garb, insignia, etc., prohibited and penalty.",Intro,https://legiscan.com/PA/bill/SB373/2019,Bible Literacy Act,,,,,,,,,,,,,,,,,,
PA,2018,HB1410,"An Act amending the act of October 27, 1955 (P.L.744, No.222), known as the Pennsylvania Human Relations Act, further providing for the title of the act, for findings and declaration of policy, for right to freedom from discrimination in employment, housing and public accommodation, for definitions, for unlawful discriminatory practices and for prohibition of certain real estate practices; providing for protection of religious exercise; and further providing for powers and duties of commission, for educational program and for construction and exclusiveness of remedy.",Intro,https://legiscan.com/PA/bill/HB1410/2017,Free Exercise of Religion,,,,,,,,,,,,,,,,,,
PA,2013,HB1427,"An Act providing for voluntary student expression of religious viewpoints in public schools; requiring public school districts to allow religious expression in class assignments, to provide students with the freedom to organize religious groups and activities and to provide a limited public forum for student speakers at nongraduation and graduation events; and providing for a model policy for voluntary religious expression in public schools.",Intro,https://legiscan.com/PA/bill/HB1427/2013,Free Exercise of Religion,,,,,,,,,,,,,,,,,,
PA,2015,HB549,"An Act providing for voluntary student expression of religious viewpoints in public schools; requiring public school districts to allow religious expression in class assignments, to provide students with the freedom to organize religious groups and activities and to provide a limited public forum for student speakers at nongraduation and graduation events; and providing for a model policy for voluntary religious expression in public schools.",Intro,https://legiscan.com/PA/bill/HB549/2015,Free Exercise of Religion,,,,,,,,,,,,,,,,,,
PA,2015,HR182,A Resolution condemning the persecution of Christians worldwide and calling on world leaders to implement policies that protect the religious liberty of Christians and all other faiths within their borders.,Intro,https://legiscan.com/PA/bill/HR182/2015,Free Exercise of Religion,,,,,,,,,,,,,,,,,,
PA,2015,SB51,"An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, in terms and courses of study, providing for guidelines on religious expression.",Intro,https://legiscan.com/PA/bill/SB51/2015,Free Exercise of Religion,,,,,,,,,,,,,,,,,,
PA,2017,HB255,"An Act providing for voluntary student expression of religious viewpoints in public schools; requiring public school districts to allow religious expression in class assignments, to provide students with the freedom to organize religious groups and activities and to provide a limited public forum for student speakers at nongraduation and graduation events; and providing for a model policy for voluntary religious expression in public schools.",Intro,https://legiscan.com/PA/bill/HB255/2017,Free Exercise of Religion,,,,,,,,,,,,,,,,,,
PA,2017,SB68,"An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, in terms and courses of study, providing for guidelines on religious expression.",Intro,https://legiscan.com/PA/bill/SB68/2017,Free Exercise of Religion,,,,,,,,,,,,,,,,,,
PA,2019,HB555,"An Act providing for voluntary student expression of religious viewpoints in public schools; requiring public school districts to allow religious expression in class assignments, to provide students with the freedom to organize religious groups and activities and to provide a limited public forum for student speakers at nongraduation and graduation events; and providing for a model policy for voluntary religious expression in public schools.",Intro,https://legiscan.com/PA/bill/HB555/2019,Free Exercise of Religion,,,,,,,,,,,,,,,,,,
PA,2017,HB2574,"An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, in professional employees, repealing provisions relating to prohibited religious garb, insignia, etc. and penalty.",Intro,https://legiscan.com/PA/bill/HB2574/2017,Free Exercise of Religion,,,,,,,,,,,,,,,,,,
PA,2017,SB24,An Act providing for freedom of conscience of health care providers and health care institutions.,Intro,https://legiscan.com/PA/bill/SB24/2017,Healthcare,,,,,,,,,,,,,,,,,,
PA,2013,HR306,"A Resolution designating the week of May 6 through 12, 2013, as ""American Religious History Week"" in Pennsylvania.",Intro,https://legiscan.com/PA/bill/HR306/2013,Religious Freedom Day,,,,,,,,,,,,,,,,,,
PA,2011,HR569,"A Resolution memorializing the Congress of the United States to pass United States House Bill No. 1179 or United States Senate Bill No. 1467, the Respect for Rights of Conscience Act of 2011, and United States Senate Bill No. 2043, the Religious Freedom Restoration Act of 2012.",Intro,https://legiscan.com/PA/bill/HR569/2011,Religious Freedom Restoration Act,,,,,,,,,,,,,,,,,,
SC,2015,S0210,"Relating To Freedom Of Religion For Student Associations, To Provide That No Public Institution Of Higher Learning Shall Take Any Action Or Enforce Any Policy That Denies A Religious Student Association Any Benefit Available To Any Other Student Association Based On The Religious Student Association's Requirement That Its Leaders Or Members Adhere To Its Sincerely Held Religious Beliefs Or Standards Of Conduct; And To Define Necessary Terms.",Dead,https://legiscan.com/SC/bill/S0210/2015,Free Exercise of Religion,,,,,,,,,,,,,,,,,,
SC,2017,H3345,"Promote Academic Freedom For Public School Teachers By Providing Public School Teachers May Conduct Or Participate In Any Student-led Prayer, Student-organized Prayer Groups, Religious Clubs, And Other Similar Activities.",Dead,https://legiscan.com/SC/bill/H3345/2017,Free Exercise of Religion,,,,,,,,,,,,,,,,,,
SC,2018,SB1085,"Relating To Colleges And Institutions Of Higher Learning, Generally, By Adding Article 4, To Enact The Campus Free Expression Act, To Provide That Outdoor Areas Of Campuses Of Public Colleges And Institutions Of Higher Learning In This State Shall Be Deemed Traditional Public Forums, To Provide That Any Person Wishing To Engage In Noncommercial Expressive Activity On Campus Shall Be Permitted To Do So Freely Unless The Person's Conduct Is Unlawful Or Materially And Substantially Disrupts The Functioning Of The Institution, To Provide For Permissible Restrictions That A Public Institution Of Higher Learning May Place In Certain Areas, To Provide That A Public Institution Of Higher Learning Shall Include A Range Of Disciplinary Sanctions For Anyone Within Its Jurisdiction Who Materially And Substantially Interferes With The Free Expression Of Others, To Provide That The Governing Board Of Each State Institution Of Higher Learning Shall Develop And Adopt A Policy On Free Expression By January 1, 2019, To Provide For The Contents Of Such Policy, To Provide That The Attorney General And Persons Whose Expressive Rights Have Been Violated By A Violation Of This Article May Bring An Action In A Court Of Competent Jurisdiction To Enjoin Any Violation Of This Article Or To Recover Compensatory Damages, Reasonable Court Costs, And Attorneys' Fees, To Provide That The Governing Board Of Each Public Institution Of Higher Learning Shall Issue An Annual Report On The Administrative Handling Of Free Speech Issues Within Its Respective Institution, To Provide For Exclusions To This Article, And To Define Necessary Terms.",Dead,https://legiscan.com/SC/bill/S1085/2017,Free Exercise of Religion,,,,,,,,,,,,,,,,,,
